id,device_id,area,timestamp,voltage,current,power,energy,temperature,occupancy,created_at,hour,minute,day_of_week,is_weekend,previous_energy,previous_power,energy_rolling_mean_3,power_rolling_mean_3,energy_delta,target_next_energy,is_synthetic_anomaly,anomaly_type
238,LAB-01,Computer Laboratory 1,2026-08-23 04:28:37,228.4,0.72,164.45,3.2064,23.0,0,2026-08-23 12:17:06.611359,4,28,6,1,3.1653,205.86,3.1118666666666663,228.75666666666663,0.0411000000000001,3.2652,0,normal
118,LAB-01,Computer Laboratory 1,2026-08-22 22:28:37,228.1,0.92,209.85,1.9925,22.1,0,2026-08-23 12:17:06.611122,22,28,5,1,1.94,166.72,1.8907666666666667,202.25,0.0524999999999999,2.0318,0,normal
457,CLASS-01,Classroom 1,2026-08-23 15:28:37,230.7,1.46,336.82,4.49,28.7,0,2026-08-23 12:17:06.611847,15,28,6,1,4.4058,296.67,4.333866666666666,312.69,0.0842,4.6103,0,normal
97,CLASS-01,Classroom 1,2026-08-22 21:28:37,223.7,0.51,114.09,0.5369,24.3,0,2026-08-23 12:17:06.611079,21,28,5,1,0.5084,119.5,0.4808666666666667,101.86,0.0285,0.5637,0,normal
542,LAB-01,Computer Laboratory 1,2026-08-23 18:59:55,226.5,1.16,262.74,0.9747,23.4,0,2026-08-23 16:44:55.601499,18,59,6,1,0.909,272.75,0.8488333333333333,203.40333333333345,0.0656999999999999,1.0283,0,normal
393,LAB-01,Computer Laboratory 1,2026-08-23 12:13:37,231.2,2.64,610.37,6.935,26.2,1,2026-08-23 12:17:06.611599,12,13,6,1,6.7824,597.43,6.644866666666666,636.4833333333335,0.1525999999999996,7.0778,0,normal
487,CLASS-01,Classroom 1,2026-08-23 16:58:37,232.4,0.4,92.96,4.7933,28.8,0,2026-08-23 12:17:06.611890,16,58,6,1,4.7701,112.16,4.740733333333332,117.13333333333333,0.0232000000000001,4.8258,0,normal
229,LAB-02,Computer Laboratory 2,2026-08-23 03:58:37,232.2,0.89,206.66,3.079,23.0,0,2026-08-23 12:17:06.611330,3,58,6,1,3.0273,194.47,2.9757,208.74,0.0517000000000003,3.1373,0,normal
379,LAB-02,Computer Laboratory 2,2026-08-23 11:28:37,230.6,3.19,735.61,6.3347,24.0,2,2026-08-23 12:17:06.611561,11,28,6,1,6.1508,613.98,5.996166666666667,684.4466666666667,0.1838999999999995,6.5277,0,normal
458,LAB-01,Computer Laboratory 1,2026-08-23 15:28:37,231.6,3.94,912.5,9.2613,26.1,4,2026-08-23 12:17:06.611848,15,28,6,1,9.0332,1054.13,8.787533333333334,817.9366666666668,0.2280999999999995,9.4101,0,normal
31,ADMIN-01,Administrative Office,2026-08-22 18:13:37,229.1,0.75,171.82,0.746,24.9,0,2026-08-23 12:17:06.610936,18,13,5,1,0.703,441.98,0.5853666666666667,482.42,0.043,0.7858,0,normal
525,ADMIN-01,Administrative Office,2026-08-23 18:14:55,233.8,0.78,182.36,0.4621,24.2,0,2026-08-23 16:44:55.601486,18,14,6,1,0.4165,388.61,0.3142333333333336,414.1166666666666,0.0456,0.5096,0,normal
575,ADMIN-01,Administrative Office,2026-08-23 20:44:55,228.2,0.53,120.95,0.8604,23.8,0,2026-08-23 16:44:55.601525,20,44,6,1,0.8302,108.05,0.7969000000000004,151.79,0.0302,0.8885,0,normal
15,LIB-01,Library,2026-08-22 17:13:37,232.0,2.31,535.92,0.4223,23.3,2,2026-08-23 12:17:06.610913,17,13,5,1,0.2883,610.1,0.21205,576.6500000000001,0.134,0.5726,0,normal
317,CLASS-01,Classroom 1,2026-08-23 08:28:37,229.9,1.14,262.09,1.8553,24.8,1,2026-08-23 12:17:06.611475,8,28,6,1,1.7898,379.5,1.7162666666666666,207.08333333333331,0.0654999999999998,1.9592,0,normal
591,CLASS-01,Classroom 1,2026-08-23 21:29:55,230.6,0.49,112.99,0.478,24.6,0,2026-08-23 16:44:55.601539,21,29,6,1,0.4498,76.33,0.4277666666666664,101.84999999999998,0.0282,0.4996,0,normal
160,LIB-01,Library,2026-08-23 00:28:37,232.1,0.67,155.51,3.1032,22.7,0,2026-08-23 12:17:06.611179,0,28,6,1,3.0643,265.64,3.0032333333333336,217.39,0.0389000000000003,3.1472,0,normal
354,LAB-02,Computer Laboratory 2,2026-08-23 10:13:37,231.0,3.41,787.71,5.5016,23.6,2,2026-08-23 12:17:06.611528,10,13,6,1,5.3047,600.08,5.144266666666667,697.8933333333333,0.1968999999999994,5.6374,0,normal
304,LAB-02,Computer Laboratory 2,2026-08-23 07:43:37,233.4,1.02,238.07,3.8804,22.9,0,2026-08-23 12:17:06.611455,7,43,6,1,3.8209,216.48,3.7633,212.25,0.0594999999999998,3.9368,0,normal
289,LAB-02,Computer Laboratory 2,2026-08-23 06:58:37,231.1,0.7,161.77,3.7022,22.2,0,2026-08-23 12:17:06.611434,6,58,6,1,3.6618,190.07,3.6079,242.4833333333333,0.0403999999999999,3.7668,0,normal
293,LAB-01,Computer Laboratory 1,2026-08-23 07:13:37,227.2,0.84,190.85,3.7586,22.7,0,2026-08-23 12:17:06.611440,7,13,6,1,3.7109,141.69,3.6755,148.44666666666666,0.0476999999999998,3.8147,0,normal
224,LAB-02,Computer Laboratory 2,2026-08-23 03:43:37,234.3,0.83,194.47,3.0273,22.5,0,2026-08-23 12:17:06.611322,3,43,6,1,2.9787,230.3,2.9235,197.78333333333333,0.0485999999999999,3.079,0,normal
493,LAB-01,Computer Laboratory 1,2026-08-23 17:13:37,234.8,2.76,648.05,10.5953,24.3,1,2026-08-23 12:17:06.611898,17,13,6,1,10.4333,712.07,10.266766666666667,715.6066666666667,0.1620000000000008,0.1647,0,normal
384,LAB-02,Computer Laboratory 2,2026-08-23 11:43:37,233.2,3.31,771.89,6.5277,23.7,2,2026-08-23 12:17:06.611568,11,43,6,1,6.3347,735.61,6.160933333333333,659.03,0.1930000000000005,6.7053,0,normal
608,LAB-02,Computer Laboratory 2,2026-08-23 21:45:56,230.9,1.06,244.75,0.0612,23.0,0,2026-08-23 16:45:56.426961,21,45,6,1,1.3983,225.52,1.3451666666666666,203.50666666666663,0.0,1.4611,0,normal
211,ADMIN-01,Administrative Office,2026-08-23 03:13:37,228.8,0.53,121.26,2.2063,23.3,0,2026-08-23 12:17:06.611305,3,13,6,1,2.176,179.72,2.133633333333333,167.04999999999998,0.0302999999999999,2.2493,0,normal
366,ADMIN-01,Administrative Office,2026-08-23 10:58:37,230.1,1.94,446.39,3.9898,25.0,0,2026-08-23 12:17:06.611544,10,58,6,1,3.8782,514.8,3.7521333333333335,439.3666666666666,0.1115999999999997,4.1003,0,normal
305,LIB-01,Library,2026-08-23 07:43:37,233.5,0.79,184.47,4.5785,22.1,0,2026-08-23 12:17:06.611457,7,43,6,1,4.5324,276.08,4.471699999999999,217.90666666666667,0.0461,4.6315,0,normal
331,ADMIN-01,Administrative Office,2026-08-23 09:13:37,227.6,1.74,396.02,3.1955,24.2,0,2026-08-23 12:17:06.611494,9,13,6,1,3.0965,187.86,3.050333333333333,165.33333333333334,0.0990000000000002,3.317,0,normal
56,ADMIN-01,Administrative Office,2026-08-22 19:28:37,225.0,0.8,180.0,0.934,23.9,0,2026-08-23 12:17:06.610969,19,28,5,1,0.889,106.36,0.8616000000000001,137.52666666666667,0.045,0.9675,0,normal
133,LAB-01,Computer Laboratory 1,2026-08-22 23:13:37,229.6,0.96,220.42,2.1225,22.9,0,2026-08-23 12:17:06.611143,23,13,5,1,2.0674,142.31,2.030566666666666,169.8133333333333,0.0550999999999999,2.1729,0,normal
90,LIB-01,Library,2026-08-22 20:58:37,229.8,1.1,252.78,2.4052,22.7,0,2026-08-23 12:17:06.611069,20,58,5,1,2.342,147.58,2.3014,161.16666666666666,0.0631999999999997,2.4527,0,normal
274,LAB-02,Computer Laboratory 2,2026-08-23 06:13:37,231.3,1.17,270.62,3.5476,22.3,0,2026-08-23 12:17:06.611414,6,13,6,1,3.4799,243.46,3.4258333333333333,183.02666666666664,0.0676999999999998,3.6143,0,normal
170,LIB-01,Library,2026-08-23 00:58:37,230.0,0.68,156.4,3.1863,22.3,0,2026-08-23 12:17:06.611193,0,58,6,1,3.1472,175.94,3.1049,199.03,0.0390999999999999,3.2428,0,normal
567,LAB-01,Computer Laboratory 1,2026-08-23 20:14:55,227.5,0.69,156.97,1.2264,23.0,0,2026-08-23 16:44:55.601519,20,14,6,1,1.1872,223.1,1.1346666666666667,211.82666666666677,0.0391999999999999,1.2708,0,normal
416,ADMIN-01,Administrative Office,2026-08-23 13:28:37,232.4,1.25,290.5,4.9906,26.2,0,2026-08-23 12:17:06.611630,13,28,6,1,4.918,459.95,4.800966666666667,445.28,0.0725999999999995,5.083,0,normal
609,LIB-01,Library,2026-08-23 21:45:56,229.8,0.83,190.73,0.0477,22.0,0,2026-08-23 16:45:56.426961,21,45,6,1,2.305,222.03,2.252266666666667,188.6833333333334,0.0,2.3441,0,normal
24,LAB-02,Computer Laboratory 2,2026-08-22 17:43:37,230.4,2.53,582.91,0.8763,23.9,1,2026-08-23 12:17:06.610926,17,43,5,1,0.7306,624.72,0.5557333333333333,669.1066666666667,0.1456999999999999,1.0728,0,normal
396,ADMIN-01,Administrative Office,2026-08-23 12:28:37,230.5,1.24,285.82,4.584,26.2,0,2026-08-23 12:17:06.611603,12,28,6,1,4.5125,321.23,4.424600000000001,390.9533333333334,0.0714999999999994,4.6819,0,normal
116,ADMIN-01,Administrative Office,2026-08-22 22:28:37,228.7,0.75,171.52,1.4,23.7,0,2026-08-23 12:17:06.611119,22,28,5,1,1.3571,202.12,1.3148,163.29,0.0428999999999999,1.4497,0,normal
495,LIB-01,Library,2026-08-23 17:13:37,230.0,3.38,777.4,9.9015,23.4,5,2026-08-23 12:17:06.611900,17,13,6,1,9.7072,682.07,9.532166666666669,668.4566666666668,0.1943000000000001,0.1409,0,normal
52,CLASS-01,Classroom 1,2026-08-22 19:13:37,231.0,9.35,2159.33,0.2946,25.0,0,2026-08-23 12:17:06.610964,1,13,5,1,0.2599,111.87,0.2323333333333333,97.96666666666664,0.52,0.3231,1,off_hours_high_load
524,LIB-01,Library,2026-08-23 17:59:55,231.8,2.85,660.63,0.658,23.1,4,2026-08-23 16:44:55.601485,17,59,6,1,0.4928,711.57,3.629566666666667,708.4700000000001,0.1652,0.7838,0,normal
377,CLASS-01,Classroom 1,2026-08-23 11:28:37,235.5,1.61,379.16,2.9966,26.1,3,2026-08-23 12:17:06.611559,11,28,6,1,2.9018,413.85,2.8167999999999997,370.9766666666666,0.0947999999999997,3.0631,0,normal
433,LAB-01,Computer Laboratory 1,2026-08-23 14:13:37,231.6,2.32,537.31,8.2536,26.0,0,2026-08-23 12:17:06.611814,14,13,6,1,8.1193,818.75,7.921433333333334,818.9966666666668,0.1342999999999996,8.4198,0,normal
88,LAB-01,Computer Laboratory 1,2026-08-22 20:58:37,230.6,0.62,142.97,1.7083,22.7,0,2026-08-23 12:17:06.611062,20,58,5,1,1.6726,186.73,1.6195000000000002,233.2633333333333,0.0356999999999998,1.7439,0,normal
82,CLASS-01,Classroom 1,2026-08-22 20:43:37,225.9,0.42,94.88,0.4557,25.2,0,2026-08-23 12:17:06.611053,20,43,5,1,0.432,126.73,0.4037,103.38666666666666,0.0237,0.4785,0,normal
556,CLASS-01,Classroom 1,2026-08-23 19:44:55,227.8,0.55,125.29,0.2979,25.3,0,2026-08-23 16:44:55.601510,19,44,6,1,0.2666,77.28,0.2442666666666663,99.05,0.0312999999999999,0.3192,0,normal
343,LAB-01,Computer Laboratory 1,2026-08-23 09:43:37,229.0,3.62,828.98,5.4459,24.4,3,2026-08-23 12:17:06.611510,9,43,6,1,5.2387,877.88,5.0268,897.5266666666666,0.2072000000000002,5.6575,0,normal
282,CLASS-01,Classroom 1,2026-08-23 06:43:37,230.2,0.6,138.12,1.5421,24.7,0,2026-08-23 12:17:06.611424,6,43,6,1,1.5076,83.2,1.4848333333333332,88.0,0.0344999999999999,1.5698,0,normal
46,ADMIN-01,Administrative Office,2026-08-22 18:58:37,227.2,0.51,115.87,0.8624,24.3,0,2026-08-23 12:17:06.610956,18,58,5,1,0.8334,190.35,0.7884000000000001,173.76,0.029,0.889,0,normal
412,CLASS-01,Classroom 1,2026-08-23 13:13:37,230.5,2.22,511.71,3.7439,29.2,6,2026-08-23 12:17:06.611625,13,13,6,1,3.616,495.36,3.493866666666667,466.5166666666667,0.1278999999999999,3.8685,0,normal
145,LIB-01,Library,2026-08-22 23:43:37,225.4,0.82,184.83,2.9475,22.1,0,2026-08-23 12:17:06.611159,23,43,5,1,2.9013,255.06,2.8455666666666666,224.2433333333333,0.0461999999999998,2.9979,0,normal
65,LIB-01,Library,2026-08-22 19:43:37,227.5,2.41,548.27,2.045,22.7,2,2026-08-23 12:17:06.610991,19,43,5,1,1.9079,590.78,1.7510333333333332,675.6033333333334,0.1371,2.2211,0,normal
193,LAB-01,Computer Laboratory 1,2026-08-23 02:13:37,270.2,10.5,2837.1,2.7305,23.0,0,2026-08-23 12:17:06.611280,2,13,6,1,2.6954,158.17,2.6532666666666667,195.23333333333332,0.0351000000000003,2.7715,1,voltage_anomaly
375,LIB-01,Library,2026-08-23 11:13:37,231.7,2.28,528.28,6.127,23.5,2,2026-08-23 12:17:06.611556,11,13,6,1,5.9949,739.96,5.8258,593.12,0.1320999999999994,6.3056,0,normal
421,ADMIN-01,Administrative Office,2026-08-23 13:43:37,228.1,1.62,369.52,5.083,25.8,0,2026-08-23 12:17:06.611779,13,43,6,1,4.9906,290.5,4.903866666666667,411.6133333333334,0.0924000000000004,5.1941,0,normal
302,CLASS-01,Classroom 1,2026-08-23 07:43:37,232.1,0.51,118.37,1.6641,24.7,0,2026-08-23 12:17:06.611453,7,43,6,1,1.6345,127.55,1.6023000000000005,123.20333333333332,0.0295999999999998,1.6949,0,normal
517,LAB-01,Computer Laboratory 1,2026-08-23 17:44:55,232.2,4.25,986.85,0.6453,23.8,4,2026-08-23 16:44:55.601480,17,44,6,1,0.3986,935.77,3.7953666666666663,834.85,0.2466999999999999,0.7564,0,normal
500,LIB-01,Library,2026-08-23 17:28:37,226.5,3.17,718.0,10.081,23.6,5,2026-08-23 12:17:06.611907,17,28,6,1,0.1409,563.5,6.583200000000001,674.3233333333334,9.9401,0.3149,0,normal
164,LAB-02,Computer Laboratory 2,2026-08-23 00:43:37,231.8,1.06,245.71,2.4231,23.1,0,2026-08-23 12:17:06.611185,0,43,6,1,2.3617,263.52,2.306366666666667,218.67666666666665,0.0613999999999999,2.4765,0,normal
85,LIB-01,Library,2026-08-22 20:43:37,230.6,0.64,147.58,2.342,22.7,0,2026-08-23 12:17:06.611057,20,43,5,1,2.3051,191.96,2.2611,346.71000000000004,0.0369000000000001,2.4052,0,normal
38,LAB-01,Computer Laboratory 1,2026-08-22 18:28:37,225.0,0.99,222.75,1.2258,23.5,0,2026-08-23 12:17:06.610945,18,28,5,1,1.1701,227.4,1.0866999999999998,455.94000000000005,0.0557,1.2667,0,normal
287,CLASS-01,Classroom 1,2026-08-23 06:58:37,226.1,0.49,110.79,1.5698,24.8,0,2026-08-23 12:17:06.611431,6,58,6,1,1.5421,138.12,1.5121666666666669,109.33666666666666,0.0277,1.6026,0,normal
506,CLASS-01,Classroom 1,2026-08-23 17:14:55,231.7,0.31,71.83,0.018,26.8,0,2026-08-23 16:44:55.601470,17,14,6,1,4.8258,130.02,4.796399999999999,111.71333333333332,0.0,4.8542,0,normal
162,CLASS-01,Classroom 1,2026-08-23 00:43:37,229.5,0.57,130.81,0.8761,24.8,0,2026-08-23 12:17:06.611182,0,43,6,1,0.8434,108.24,0.8175333333333334,92.65333333333332,0.0326999999999999,0.9098,0,normal
376,ADMIN-01,Administrative Office,2026-08-23 11:28:37,227.8,2.09,476.1,4.2193,24.6,1,2026-08-23 12:17:06.611557,11,28,6,1,4.1003,441.98,3.989433333333334,467.72333333333336,0.1189999999999997,4.3291,0,normal
461,ADMIN-01,Administrative Office,2026-08-23 15:43:37,231.0,1.7,392.7,5.9745,25.9,0,2026-08-23 12:17:06.611853,15,43,6,1,5.8763,375.89,5.773266666666667,431.91,0.0982000000000002,6.045,0,normal
214,LAB-02,Computer Laboratory 2,2026-08-23 03:13:37,237.0,0.85,201.45,2.9211,23.0,0,2026-08-23 12:17:06.611309,3,13,6,1,2.8707,161.6,2.8302333333333327,169.28333333333333,0.0504000000000002,2.9787,0,normal
341,ADMIN-01,Administrative Office,2026-08-23 09:43:37,227.3,1.98,450.05,3.4295,24.6,1,2026-08-23 12:17:06.611507,9,43,6,1,3.317,485.93,3.203,356.6033333333333,0.1124999999999998,3.5487,0,normal
76,ADMIN-01,Administrative Office,2026-08-22 20:28:37,226.2,0.8,180.96,1.0867,23.2,0,2026-08-23 12:17:06.611015,20,28,5,1,1.0415,170.18,1.0026666666666666,143.39666666666668,0.0451999999999999,1.1298,0,normal
392,CLASS-01,Classroom 1,2026-08-23 12:13:37,231.7,1.5,347.55,3.2662,29.1,3,2026-08-23 12:17:06.611598,12,13,6,1,3.1793,464.74,3.0796666666666668,369.9933333333333,0.0868999999999999,3.3734,0,normal
445,LIB-01,Library,2026-08-23 14:43:37,233.5,3.01,702.83,8.3627,24.0,3,2026-08-23 12:17:06.611831,14,43,6,1,8.187,715.79,8.009166666666665,680.1866666666668,0.1757000000000008,8.4892,0,normal
441,ADMIN-01,Administrative Office,2026-08-23 14:43:37,228.1,2.09,476.73,5.5523,26.5,0,2026-08-23 12:17:06.611825,14,43,6,1,5.4331,484.15,5.3131,466.8966666666667,0.1192000000000002,5.6612,0,normal
210,LIB-01,Library,2026-08-23 02:58:37,228.4,1.14,260.38,3.6251,22.2,0,2026-08-23 12:17:06.611303,2,58,6,1,3.56,154.16,3.513666666666667,214.21333333333337,0.0651000000000001,3.6685,0,normal
590,ADMIN-01,Administrative Office,2026-08-23 21:29:55,224.4,0.52,116.69,0.9622,23.0,0,2026-08-23 16:44:55.601538,21,29,6,1,0.933,177.87,0.893966666666667,137.02666666666667,0.0292,1.0096,0,normal
294,LAB-02,Computer Laboratory 2,2026-08-23 07:13:37,230.8,1.12,258.5,3.7668,22.9,0,2026-08-23 12:17:06.611441,7,13,6,1,3.7022,161.77,3.6594333333333338,206.2,0.0645999999999999,3.8209,0,normal
424,LAB-02,Computer Laboratory 2,2026-08-23 13:43:37,227.0,3.21,728.67,7.8994,25.9,2,2026-08-23 12:17:06.611783,13,43,6,1,7.7172,830.52,7.525066666666667,767.3633333333333,0.1821999999999999,8.067,0,normal
166,ADMIN-01,Administrative Office,2026-08-23 00:58:37,234.5,0.68,159.46,1.8412,23.1,0,2026-08-23 12:17:06.611187,0,58,6,1,1.8013,196.48,1.7541,162.71,0.0399,1.8884,0,normal
1,ADMIN-01,Administrative Office,2026-08-22 16:43:37,226.6,2.21,500.79,0.1252,26.2,1,2026-08-23 12:17:06.610883,16,43,5,1,0.1252,500.79,0.1252,500.79,0.0,0.2201,0,normal
151,ADMIN-01,Administrative Office,2026-08-23 00:13:37,179.8,9.01,1620.0,1.7088,23.1,0,2026-08-23 12:17:06.611167,0,13,6,1,1.6793,160.39,1.6366000000000005,184.10666666666663,0.0295,1.7522,1,voltage_anomaly
437,CLASS-01,Classroom 1,2026-08-23 14:28:37,230.6,1.27,292.86,4.1712,28.7,2,2026-08-23 12:17:06.611820,14,28,6,1,4.098,334.48,4.011266666666667,305.99666666666667,0.0731999999999999,4.2642,0,normal
330,LIB-01,Library,2026-08-23 08:58:37,226.9,1.01,229.17,4.8471,22.0,0,2026-08-23 12:17:06.611493,8,58,6,1,4.7898,175.33,4.740966666666666,211.01000000000008,0.0573000000000005,4.9702,0,normal
9,LAB-02,Computer Laboratory 2,2026-08-22 16:58:37,234.1,2.28,533.75,0.3622,25.1,0,2026-08-23 12:17:06.610904,16,58,5,1,0.2288,915.0,0.2288,915.0,0.1334,0.5744,0,normal
155,LIB-01,Library,2026-08-23 00:13:37,182.1,8.5,1547.85,3.0643,21.9,0,2026-08-23 12:17:06.611173,0,13,6,1,2.9979,201.7,2.9489,213.86333333333332,0.0663999999999997,3.1032,1,voltage_anomaly
439,LAB-02,Computer Laboratory 2,2026-08-23 14:28:37,227.2,2.99,679.33,8.3734,25.7,2,2026-08-23 12:17:06.611823,14,28,6,1,8.2036,546.45,8.056666666666667,648.5166666666667,0.1698000000000004,8.5985,0,normal
111,ADMIN-01,Administrative Office,2026-08-22 22:13:37,227.1,0.89,202.12,1.3571,23.9,0,2026-08-23 12:17:06.611105,22,13,5,1,1.3066,103.59,1.2739999999999998,159.55,0.0504999999999999,1.4,0,normal
25,LIB-01,Library,2026-08-22 17:43:37,235.6,3.52,829.31,0.7799,23.6,5,2026-08-23 12:17:06.610928,17,43,5,1,0.5726,601.29,0.4277333333333333,582.4366666666666,0.2073,0.9245,0,normal
585,ADMIN-01,Administrative Office,2026-08-23 21:14:55,231.0,0.77,177.87,0.933,23.4,0,2026-08-23 16:44:55.601533,21,14,6,1,0.8885,112.26,0.8597000000000005,113.75333333333332,0.0445,0.9622,0,normal
446,ADMIN-01,Administrative Office,2026-08-23 14:58:37,231.7,1.88,435.6,5.6612,26.2,0,2026-08-23 12:17:06.611832,14,58,6,1,5.5523,476.73,5.4325,477.6466666666667,0.1089000000000002,5.7823,0,normal
307,CLASS-01,Classroom 1,2026-08-23 07:58:37,232.8,0.53,123.38,1.6949,25.2,0,2026-08-23 12:17:06.611460,7,58,6,1,1.6641,118.37,1.6337333333333337,125.73,0.0308000000000001,1.7898,0,normal
43,LAB-01,Computer Laboratory 1,2026-08-22 18:43:37,230.6,0.71,163.73,1.2667,24.1,0,2026-08-23 12:17:06.610952,18,43,5,1,1.2258,222.75,1.1697,331.8833333333333,0.0408999999999999,1.306,0,normal
93,LAB-01,Computer Laboratory 1,2026-08-22 21:13:37,229.8,0.62,142.48,1.7439,22.5,0,2026-08-23 12:17:06.611073,21,13,5,1,1.7083,142.97,1.6689333333333334,197.71666666666667,0.0356,1.7883,0,normal
91,ADMIN-01,Administrative Office,2026-08-22 21:13:37,228.8,0.54,123.55,1.187,23.0,0,2026-08-23 12:17:06.611070,21,13,5,1,1.1561,105.11,1.1242,152.85333333333332,0.0309000000000001,1.2347,0,normal
223,LAB-01,Computer Laboratory 1,2026-08-23 03:43:37,230.3,1.09,251.03,3.0565,22.6,0,2026-08-23 12:17:06.611321,3,43,6,1,2.9937,169.68,2.945133333333333,226.1866666666667,0.0628000000000001,3.1138,0,normal
557,LAB-01,Computer Laboratory 1,2026-08-23 19:44:55,229.9,0.8,183.92,1.1314,23.1,0,2026-08-23 16:44:55.601511,19,44,6,1,1.0854,228.46,1.0294666666666668,235.14333333333343,0.046,1.1872,0,normal
117,CLASS-01,Classroom 1,2026-08-22 22:28:37,232.4,0.52,120.85,0.6476,24.5,0,2026-08-23 12:17:06.611121,22,28,5,1,0.6174,137.47,0.5880333333333333,107.27,0.0302,0.6683,0,normal
483,LAB-01,Computer Laboratory 1,2026-08-23 16:43:37,230.7,2.49,574.44,10.2553,25.6,1,2026-08-23 12:17:06.611885,16,43,6,1,10.1117,860.31,9.8855,935.4933333333332,0.1435999999999992,10.4333,0,normal
298,LAB-01,Computer Laboratory 1,2026-08-23 07:28:37,226.6,0.99,224.33,3.8147,22.7,0,2026-08-23 12:17:06.611447,7,28,6,1,3.7586,190.85,3.715,158.08,0.0561000000000002,3.8746,0,normal
554,LIB-01,Library,2026-08-23 19:29:55,229.7,3.13,718.96,1.644,22.2,4,2026-08-23 16:44:55.601509,19,29,6,1,1.4643,679.91,1.2976666666666663,683.07,0.1796999999999999,1.7933,0,normal
169,LAB-02,Computer Laboratory 2,2026-08-23 00:58:37,232.2,0.92,213.62,2.4765,22.1,0,2026-08-23 12:17:06.611192,0,58,6,1,2.4231,245.71,2.3602000000000003,215.3033333333333,0.0534000000000003,2.5358,0,normal
183,LAB-01,Computer Laboratory 1,2026-08-23 01:43:37,231.2,0.82,189.58,2.6559,22.6,0,2026-08-23 12:17:06.611213,1,43,6,1,2.6085,237.95,2.549033333333333,220.52,0.0474000000000001,2.6954,0,normal
250,LIB-01,Library,2026-08-23 04:58:37,230.9,0.92,212.43,3.9724,22.6,0,2026-08-23 12:17:06.611377,4,58,6,1,3.9193,158.35,3.8766,169.8266666666667,0.0531000000000001,4.0355,0,normal
351,ADMIN-01,Administrative Office,2026-08-23 10:13:37,233.5,9.97,2327.36,3.6287,24.9,0,2026-08-23 12:17:06.611524,1,13,6,1,3.5487,476.86,3.4317333333333337,470.9466666666667,0.5629,3.7495,1,off_hours_high_load
399,LAB-02,Computer Laboratory 2,2026-08-23 12:28:37,230.2,2.66,612.33,6.9986,26.0,1,2026-08-23 12:17:06.611607,12,28,6,1,6.8455,560.96,6.692833333333334,681.1266666666667,0.1530999999999993,7.1417,0,normal
232,CLASS-01,Classroom 1,2026-08-23 04:13:37,229.8,0.57,130.99,1.2715,24.9,0,2026-08-23 12:17:06.611333,4,13,6,1,1.2388,120.28,1.2072,128.15666666666667,0.0327000000000001,1.3016,0,normal
271,ADMIN-01,Administrative Office,2026-08-23 06:13:37,226.1,0.58,131.14,2.6753,23.3,0,2026-08-23 12:17:06.611410,6,13,6,1,2.6425,112.31,2.6110666666666664,150.91666666666666,0.0327999999999999,2.717,0,normal
253,LAB-01,Computer Laboratory 1,2026-08-23 05:13:37,226.8,0.83,188.24,3.3788,22.7,0,2026-08-23 12:17:06.611381,5,13,6,1,3.3317,265.94,3.2677666666666667,221.84,0.0470999999999999,3.4312,0,normal
231,ADMIN-01,Administrative Office,2026-08-23 04:13:37,234.6,0.62,145.45,2.3767,23.8,0,2026-08-23 12:17:06.611332,4,13,6,1,2.3403,200.97,2.2932333333333337,178.82000000000002,0.0363999999999999,2.4105,0,normal
466,ADMIN-01,Administrative Office,2026-08-23 15:58:37,231.0,1.22,281.82,6.045,26.2,0,2026-08-23 12:17:06.611859,15,58,6,1,5.9745,392.7,5.8777,417.61,0.0705,6.1666,0,normal
243,LAB-01,Computer Laboratory 1,2026-08-23 04:43:37,232.8,1.01,235.13,3.2652,22.5,0,2026-08-23 12:17:06.611366,4,43,6,1,3.2064,164.45,3.161833333333333,199.89666666666668,0.0588000000000001,3.3317,0,normal
314,LAB-02,Computer Laboratory 2,2026-08-23 08:13:37,229.7,2.17,498.45,4.0614,22.2,0,2026-08-23 12:17:06.611470,8,13,6,1,3.9368,225.5,3.8793666666666655,226.68333333333337,0.1246,4.276,0,normal
545,ADMIN-01,Administrative Office,2026-08-23 19:14:55,226.1,0.64,144.7,0.6439,23.0,0,2026-08-23 16:44:55.601502,19,14,6,1,0.6077,202.21,0.5581333333333337,194.13,0.0362,0.6847,0,normal
288,LAB-01,Computer Laboratory 1,2026-08-23 06:58:37,224.9,0.63,141.69,3.7109,22.8,0,2026-08-23 12:17:06.611433,6,58,6,1,3.6755,141.7,3.6384,174.90333333333334,0.0354000000000001,3.7586,0,normal
372,CLASS-01,Classroom 1,2026-08-23 11:13:37,232.5,1.78,413.85,2.9018,26.8,5,2026-08-23 12:17:06.611552,11,13,6,1,2.7983,191.81,2.724033333333333,376.1933333333333,0.1035000000000003,2.9966,0,normal
417,CLASS-01,Classroom 1,2026-08-23 13:28:37,230.8,8.61,1986.79,3.8685,29.1,0,2026-08-23 12:17:06.611631,13,28,6,1,3.7439,511.71,3.617366666666667,494.1133333333333,1.746,3.9214,1,energy_delta_surge
300,LIB-01,Library,2026-08-23 07:28:37,232.0,1.19,276.08,4.5324,22.4,0,2026-08-23 12:17:06.611450,7,28,6,1,4.4634,176.47,4.417233333333333,214.89,0.0689999999999999,4.5785,0,normal
